VECTOR,OCCURRENCE_ID,SOURCE_TYPE,LOCATION_TYPE,POLYGON_ADMIN,Y,X,YEAR,COUNTRY,COUNTRY_ID,GAUL_AD0,STATUS
Aedes aegypti,4889,published,point,-999,15.81,102.02,2010,Thailand,THA,240,NA
Aedes aegypti,4890,published,point,-999,16.41,102.85,2010,Thailand,THA,240,NA
Aedes aegypti,4891,published,point,-999,16.44,100.35,2010,Thailand,THA,240,NA
Aedes aegypti,4892,published,point,-999,16.44,102.84,2010,Thailand,THA,240,NA
Aedes aegypti,4893,published,point,-999,16.47,-15.68,2010,Senegal,SEN,217,NA
Aedes aegypti,4894,published,point,-999,16.82,100.26,2010,Thailand,THA,240,NA
Aedes aegypti,4895,published,Less than 25km,Less than 25km,16.89,-99.85,2010,Mexico,MEX,1006344,NA
Aedes aegypti,4896,published,point,-999,17.01,99.82,2010,Thailand,THA,240,NA
Aedes aegypti,4897,published,point,-999,17.22,-100.63,2010,Mexico,MEX,1006344,NA
Aedes aegypti,4898,published,point,-999,17.29,-62.69,2010,Saint Kitts and Nevis,KNA,208,NA
Aedes aegypti,4899,published,point,-999,17.42,102.79,2010,Thailand,THA,240,NA
Aedes aegypti,4900,published,point,-999,17.54,-98.58,2010,Mexico,MEX,1006344,NA
Aedes aegypti,4901,published,point,-999,17.56,-99.5,2010,Mexico,MEX,1006344,NA
Aedes aegypti,4902,published,point,-999,17.63,100.1,2010,Thailand,THA,240,NA
Aedes aegypti,4903,published,point,-999,17.64,-101.55,2010,Mexico,MEX,1006344,NA
Aedes aegypti,4904,published,Less than 100km,Less than 100km,17.85,102.58,2010,Thailand,THA,240,NA
Aedes aegypti,4905,published,point,-999,17.88,102.74,2010,Thailand,THA,240,NA
Aedes aegypti,4906,published,point,-999,17.98,-65.94,2010,Puerto Rico,PRI,200,NA
Aedes aegypti,4907,published,point,-999,17.98,-65.99,2010,Puerto Rico,PRI,200,NA
Aedes aegypti,4908,published,point,-999,17.99,-66,2010,Puerto Rico,PRI,200,NA
Aedes aegypti,4909,published,point,-999,18.01,-66.01,2010,Puerto Rico,PRI,200,NA
Aedes aegypti,4910,published,point,-999,18.02,-66,2010,Puerto Rico,PRI,200,NA
Aedes aegypti,4911,published,point,-999,18.03,-66.03,2010,Puerto Rico,PRI,200,NA
Aedes aegypti,4912,published,point,-999,18.05,-66.08,2010,Puerto Rico,PRI,200,NA
Aedes aegypti,4913,published,point,-999,18.05,-66.03,2010,Puerto Rico,PRI,200,NA
Aedes aegypti,4914,published,Less than 10km,Less than 10km,18.34,-99.53,2010,Mexico,MEX,1006344,NA
Aedes aegypti,4915,published,point,-999,18.45,-66.07,2010,Puerto Rico,PRI,200,NA
Aedes aegypti,4916,published,point,-999,18.58,99.02,2010,Thailand,THA,240,NA
Aedes aegypti,4917,published,point,-999,18.79,98.98,2010,Thailand,THA,240,NA
Aedes aegypti,4918,published,Less than 100km,Less than 100km,19.21,98.88,2010,Thailand,THA,240,NA
Aedes aegypti,4919,published,point,-999,19.62,37.22,2010,Sudan,SDN,6,NA
Aedes aegypti,4920,published,point,-999,19.69,-103.48,2010,Mexico,MEX,1006344,NA
Aedes aegypti,4921,published,point,-999,19.72,-103.47,2010,Mexico,MEX,1006344,NA
Aedes aegypti,4922,published,point,-999,19.72,-103.46,2010,Mexico,MEX,1006344,NA
Aedes aegypti,4923,published,point,-999,19.73,-103.45,2010,Mexico,MEX,1006344,NA
Aedes aegypti,4924,published,point,-999,19.91,99.83,2010,Thailand,THA,240,NA
Aedes aegypti,4925,published,point,-999,20.12,-88.93,2010,Mexico,MEX,1006344,NA
Aedes aegypti,4926,published,point,-999,20.2,-89.28,2010,Mexico,MEX,1006344,NA
Aedes aegypti,4927,published,point,-999,20.31,-89.43,2010,Mexico,MEX,1006344,NA
Aedes aegypti,4928,published,point,-999,20.4,-89.55,2010,Mexico,MEX,1006344,NA
Aedes aegypti,4929,published,point,-999,20.59,-90,2010,Mexico,MEX,1006344,NA
Aedes aegypti,4930,published,point,-999,20.66,-87.94,2010,Mexico,MEX,1006344,NA
Aedes aegypti,4931,published,point,-999,20.69,-88.22,2010,Mexico,MEX,1006344,NA
Aedes aegypti,4932,published,point,-999,20.77,-88.39,2010,Mexico,MEX,1006344,NA
Aedes aegypti,4933,published,point,-999,20.94,-89.56,2010,Mexico,MEX,1006344,NA
Aedes aegypti,4934,published,Less than 25km,Less than 25km,20.97,-89.63,2010,Mexico,MEX,1006344,NA
Aedes aegypti,4935,published,point,-999,21,-89.7,2010,Mexico,MEX,1006344,NA
Aedes aegypti,4936,published,point,-999,21.02,-89.88,2010,Mexico,MEX,1006344,NA
Aedes aegypti,4937,published,point,-999,21.09,-89.29,2010,Mexico,MEX,1006344,NA
Aedes aegypti,4938,published,point,-999,21.15,-88.15,2010,Mexico,MEX,1006344,NA
Aedes aegypti,4939,published,point,-999,21.28,-89.68,2010,Mexico,MEX,1006344,NA
Aedes aegypti,4940,published,point,-999,21.34,39.98,2010,Saudi Arabia,SAU,215,NA
Aedes aegypti,4941,published,point,-999,21.35,39.98,2010,Saudi Arabia,SAU,215,NA
Aedes aegypti,4942,published,Less than 100km,Less than 100km,21.54,39.17,2010,Saudi Arabia,SAU,215,NA
Aedes aegypti,4943,published,Less than 100km,Less than 100km,22.57,88.36,2010,India,IND,115,NA
Aedes aegypti,4944,published,Less than 100km,Less than 100km,22.62,120.3,2010,Taiwan,TWN,886,NA
Aedes aegypti,4945,published,Less than 25km,Less than 25km,22.99,-82.41,2010,Cuba,CUB,63,NA
Aedes aegypti,4946,published,Less than 25km,Less than 25km,23.02,-82.33,2010,Cuba,CUB,63,NA
Aedes aegypti,4947,published,Less than 25km,Less than 25km,23.03,-82.25,2010,Cuba,CUB,63,NA
Aedes aegypti,4948,published,Less than 25km,Less than 25km,23.05,-82.46,2010,Cuba,CUB,63,NA
Aedes aegypti,4949,published,Less than 25km,Less than 25km,23.07,-82.42,2010,Cuba,CUB,63,NA
Aedes aegypti,4950,published,Less than 25km,Less than 25km,23.08,-82.31,2010,Cuba,CUB,63,NA
Aedes aegypti,4951,published,Less than 25km,Less than 25km,23.09,-82.45,2010,Cuba,CUB,63,NA
Aedes aegypti,4952,published,point,-999,23.1,-82.36,2010,Cuba,CUB,63,NA
Aedes aegypti,4953,published,Less than 10km,Less than 10km,23.1,-82.39,2010,Cuba,CUB,63,NA
Aedes aegypti,4954,published,Less than 100km,Less than 100km,23.1,-82.16,2010,Cuba,CUB,63,NA
Aedes aegypti,4955,published,Less than 25km,Less than 25km,23.11,-82.25,2010,Cuba,CUB,63,NA
Aedes aegypti,4956,published,Less than 10km,Less than 10km,23.12,-82.39,2010,Cuba,CUB,63,NA
Aedes aegypti,4957,published,point,-999,23.13,-82.34,2010,Cuba,CUB,63,NA
Aedes aegypti,4958,published,point,-999,23.14,-82.37,2010,Cuba,CUB,63,NA
Aedes aegypti,4959,published,point,-999,23.14,-82.36,2010,Cuba,CUB,63,NA
Aedes aegypti,4960,published,Less than 100km,Less than 100km,24.47,85.6,2010,India,IND,115,NA
Aedes aegypti,4961,published,Less than 100km,Less than 100km,24.86,67.01,2010,Pakistan,PAK,188,NA
Aedes aegypti,4962,published,Less than 100km,Less than 100km,25.38,68.37,2010,Pakistan,PAK,188,NA
Aedes aegypti,4963,published,Less than 100 km,Less than 100km,27.37,94.89,2010,India,IND,115,NA
Aedes aegypti,4964,published,Less than 100 km,Less than 100km,27.41,95.1,2010,India,IND,115,NA
Aedes aegypti,4965,published,Less than 100km,Less than 100km,30.2,71.47,2010,Pakistan,PAK,188,NA
Aedes aegypti,4966,published,Less than 25km,Less than 25km,31.42,73.08,2010,Pakistan,PAK,188,NA
Aedes aegypti,4967,published,Less than 100km,Less than 100km,31.55,74.36,2010,Pakistan,PAK,188,NA
Aedes aegypti,4968,published,point,-999,31.59,74.33,2010,Pakistan,PAK,188,NA
Aedes aegypti,4969,published,Less than 25km,Less than 25km,31.72,73.99,2010,Pakistan,PAK,188,NA
Aedes aegypti,4970,published,Less than 25km,Less than 25km,32.15,74.18,2010,Pakistan,PAK,188,NA
Aedes aegypti,4971,published,Less than 25km,Less than 25km,33.6,73.04,2010,Pakistan,PAK,188,NA
Aedes aegypti,4972,published,Less than 10km,Less than 10km,33.74,72.8,2010,Pakistan,PAK,188,NA
Aedes aegypti,4973,published,Less than 10km,Less than 10km,33.77,72.36,2010,Pakistan,PAK,188,NA
Aedes aegypti,4974,published,point,-999,33.82,72.69,2010,Pakistan,PAK,188,NA
Aedes aegypti,4975,published,point,-999,34,72.94,2010,Pakistan,PAK,188,NA
Aedes aegypti,4976,published,Less than 25km,Less than 25km,34.01,71.58,2010,Pakistan,PAK,188,NA
Aedes aegypti,4977,unpublished,polygon,2,36.34,-94.25,2010,United States of America,USA,259,NA
Aedes aegypti,4978,unpublished,NA,NA,-8.05,112.82,2011,Indonesia,IDN,1013696,NA
Aedes aegypti,4979,unpublished,NA,NA,-8.01,112.66,2011,Indonesia,IDN,1013696,NA
Aedes aegypti,4980,unpublished,NA,NA,-7.98,112.63,2011,Indonesia,IDN,1013696,NA
Aedes aegypti,4981,unpublished,NA,NA,-7.84,112.45,2011,Indonesia,IDN,1013696,NA
Aedes aegypti,4982,unpublished,NA,NA,-6.61,106.78,2011,Indonesia,IDN,1013696,NA
Aedes aegypti,4983,published,point,-999,-35.88,-57.9,2011,Argentina,ARG,12,NA
Aedes aegypti,4984,published,Less than 10km,Less than 10km,-35.58,-58.01,2011,Argentina,ARG,12,NA
Aedes aegypti,4985,published,point,-999,-26.85,-65.17,2011,Argentina,ARG,12,NA
Aedes aegypti,4986,published,Less than 25km,Less than 25km,-22.28,166.46,2011,New Caledonia,NCL,178,NA
Aedes aegypti,4987,published,point,-999,-21.15,-175.22,2011,Tonga,TON,245,NA
Aedes aegypti,4988,published,Less than 100km,Less than 100km,-12.83,45.17,2011,Mayotte,MYT,161,NA
Aedes aegypti,4989,unpublished,NA,NA,-7.62,112.38,2011,Indonesia,IDN,1013696,NA
Aedes aegypti,4990,unpublished,NA,NA,-7.31,110.49,2011,Indonesia,IDN,1013696,NA
Aedes aegypti,4991,unpublished,NA,NA,-7.3,110.5,2011,Indonesia,IDN,1013696,NA
Aedes aegypti,4992,unpublished,NA,NA,-7.3,110.52,2011,Indonesia,IDN,1013696,NA
Aedes aegypti,4993,published,Less than 10km,Less than 10km,-7.26,112.75,2011,Indonesia,IDN,1013696,NA
Aedes aegypti,4994,unpublished,NA,NA,-6.56,106.73,2011,Indonesia,IDN,1013696,NA
Aedes aegypti,4995,published,point,-999,-4.31,15.19,2011,Congo,COG,59,NA
Aedes aegypti,4996,published,point,-999,-4.26,15.2,2011,Congo,COG,59,NA
Aedes aegypti,4997,unpublished,NA,NA,-3.46,114.82,2011,Indonesia,IDN,1013696,NA
Aedes aegypti,4998,unpublished,NA,NA,-3.41,114.88,2011,Indonesia,IDN,1013696,NA
Aedes aegypti,4999,unpublished,NA,NA,-3.41,114.88,2011,Indonesia,IDN,1013696,NA
Aedes aegypti,5000,published,point,-999,-3.05,-59.94,2011,Brazil,BRA,37,NA
Aedes aegypti,5001,unpublished,NA,NA,-1.62,103.61,2011,Indonesia,IDN,1013696,NA
Aedes aegypti,5002,published,point,-999,3.57,101.88,2011,Malaysia,MYS,153,NA
Aedes aegypti,5003,published,point,-999,3.57,101.89,2011,Malaysia,MYS,153,NA
Aedes aegypti,5004,published,point,-999,6.22,-75.57,2011,Colombia,COL,57,NA
Aedes aegypti,5005,published,point,-999,6.25,-75.59,2011,Colombia,COL,57,NA
Aedes aegypti,5006,published,point,-999,6.26,-75.62,2011,Colombia,COL,57,NA
Aedes aegypti,5007,published,Less than 25km,Less than 25km,7.77,4.57,2011,Nigeria,NGA,182,NA
Aedes aegypti,5008,published,Less than 10km,Less than 10km,9.67,80.03,2011,Sri Lanka,LKA,231,NA
Aedes aegypti,5009,published,point,-999,12.56,-12.19,2011,Senegal,SEN,217,NA
Aedes aegypti,5010,published,point,-999,12.61,-12.25,2011,Senegal,SEN,217,NA
Aedes aegypti,5011,published,point,-999,12.8,-16.23,2011,Senegal,SEN,217,NA
Aedes aegypti,5012,published,point,-999,13.65,100.41,2011,Thailand,THA,240,NA
Aedes aegypti,5013,published,point,-999,14.43,121.03,2011,Philippines,PHL,196,NA
Aedes aegypti,5014,published,point,-999,15.88,105.55,2011,Lao People's Democratic Republic,LAO,139,NA
Aedes aegypti,5015,published,point,-999,15.92,105.52,2011,Lao People's Democratic Republic,LAO,139,NA
Aedes aegypti,5016,published,point,-999,16.12,102.53,2011,Thailand,THA,240,NA
Aedes aegypti,5017,published,point,-999,16.17,102.47,2011,Thailand,THA,240,NA
Aedes aegypti,5018,published,Less than 10km,Less than 10km,18.72,-97.32,2011,Mexico,MEX,1006344,NA
Aedes aegypti,5019,published,point,-999,18.81,-97.18,2011,Mexico,MEX,1006344,NA
Aedes aegypti,5020,published,point,-999,18.81,-97.27,2011,Mexico,MEX,1006344,NA
Aedes aegypti,5021,published,point,-999,18.84,-97.14,2011,Mexico,MEX,1006344,NA
Aedes aegypti,5022,published,Less than 10km,Less than 10km,18.85,-97.1,2011,Mexico,MEX,1006344,NA
Aedes aegypti,5023,published,Less than 25km,Less than 25km,18.88,-96.92,2011,Mexico,MEX,1006344,NA
Aedes aegypti,5024,published,Less than 10km,Less than 10km,18.9,-98.45,2011,Mexico,MEX,1006344,NA
Aedes aegypti,5025,published,Less than 25km,Less than 25km,19.04,-98.21,2011,Mexico,MEX,1006344,NA
Aedes aegypti,5026,published,Less than 25km,Less than 25km,19.17,-96.13,2011,Mexico,MEX,1006344,NA
Aedes aegypti,5027,published,point,-999,19.45,-96.96,2011,Mexico,MEX,1006344,NA
Aedes aegypti,5028,published,Less than 25km,Less than 25km,19.54,-96.93,2011,Mexico,MEX,1006344,NA
Aedes aegypti,5029,published,point,-999,20.46,-89.22,2011,Mexico,MEX,1006344,NA
Aedes aegypti,5030,published,point,-999,20.47,-89.08,2011,Mexico,MEX,1006344,NA
Aedes aegypti,5031,published,point,-999,20.73,-89.17,2011,Mexico,MEX,1006344,NA
Aedes aegypti,5032,published,point,-999,20.77,-89.21,2011,Mexico,MEX,1006344,NA
Aedes aegypti,5033,published,point,-999,20.83,-89.19,2011,Mexico,MEX,1006344,NA
Aedes aegypti,5034,published,point,-999,20.87,-89.21,2011,Mexico,MEX,1006344,NA
Aedes aegypti,5035,published,point,-999,20.87,-88.99,2011,Mexico,MEX,1006344,NA
Aedes aegypti,5036,published,point,-999,20.88,-89.75,2011,Mexico,MEX,1006344,NA
Aedes aegypti,5037,published,point,-999,20.97,-89.57,2011,Mexico,MEX,1006344,NA
Aedes aegypti,5038,published,point,-999,20.97,-89.62,2011,Mexico,MEX,1006344,NA
Aedes aegypti,5039,published,point,-999,21.05,-89.04,2011,Mexico,MEX,1006344,NA
Aedes aegypti,5040,published,point,-999,21.05,-89.07,2011,Mexico,MEX,1006344,NA
Aedes aegypti,5041,published,point,-999,21.15,-86.89,2011,Mexico,MEX,1006344,NA
Aedes aegypti,5042,published,point,-999,21.34,-89.26,2011,Mexico,MEX,1006344,NA
Aedes aegypti,5043,published,point,-999,21.38,-77.92,2011,Cuba,CUB,63,NA
Aedes aegypti,5044,published,point,-999,28.55,77.28,2011,India,IND,115,NA
Aedes aegypti,5045,published,point,-999,28.67,77.18,2011,India,IND,115,NA
Aedes aegypti,5046,unpublished,NA,NA,1.18,124.51,2012,Indonesia,IDN,1013696,NA
Aedes aegypti,5047,published,Less than 10km,Less than 10km,-36.32,-57.68,2012,Argentina,ARG,12,NA
Aedes aegypti,5048,published,point,-999,-36.09,-57.81,2012,Argentina,ARG,12,NA
Aedes aegypti,5049,published,point,-999,-35.88,-57.9,2012,Argentina,ARG,12,NA
Aedes aegypti,5050,published,Less than 10km,Less than 10km,-35.58,-58.01,2012,Argentina,ARG,12,NA
Aedes aegypti,5051,published,point,-999,-27.38,-65.74,2012,Argentina,ARG,12,NA
Aedes aegypti,5052,unpublished,NA,NA,-7.64,109.63,2012,Indonesia,IDN,1013696,NA
Aedes aegypti,5053,unpublished,NA,NA,-7.46,109.44,2012,Indonesia,IDN,1013696,NA
Aedes aegypti,5054,unpublished,NA,NA,-7.4,109.74,2012,Indonesia,IDN,1013696,NA
Aedes aegypti,5055,unpublished,NA,NA,-7.4,109.69,2012,Indonesia,IDN,1013696,NA
Aedes aegypti,5056,unpublished,NA,NA,-7.39,109.71,2012,Indonesia,IDN,1013696,NA
Aedes aegypti,5057,unpublished,NA,NA,-7.39,109.6,2012,Indonesia,IDN,1013696,NA
Aedes aegypti,5058,unpublished,NA,NA,-7.32,110.5,2012,Indonesia,IDN,1013696,NA
Aedes aegypti,5059,unpublished,NA,NA,-7.3,110.48,2012,Indonesia,IDN,1013696,NA
Aedes aegypti,5060,unpublished,NA,NA,-7.07,110.56,2012,Indonesia,IDN,1013696,NA
Aedes aegypti,5061,unpublished,NA,NA,-7.04,110.52,2012,Indonesia,IDN,1013696,NA
Aedes aegypti,5062,unpublished,NA,NA,-7,110.71,2012,Indonesia,IDN,1013696,NA
Aedes aegypti,5063,unpublished,NA,NA,-6.98,110.61,2012,Indonesia,IDN,1013696,NA
Aedes aegypti,5064,unpublished,NA,NA,-6.96,110.74,2012,Indonesia,IDN,1013696,NA
Aedes aegypti,5065,unpublished,NA,NA,-6.92,110.58,2012,Indonesia,IDN,1013696,NA
Aedes aegypti,5066,unpublished,NA,NA,-6.92,110.52,2012,Indonesia,IDN,1013696,NA
Aedes aegypti,5067,unpublished,NA,NA,-6.9,110.75,2012,Indonesia,IDN,1013696,NA
Aedes aegypti,5068,unpublished,NA,NA,-6.88,110.65,2012,Indonesia,IDN,1013696,NA
Aedes aegypti,5069,unpublished,NA,NA,-6.85,110.78,2012,Indonesia,IDN,1013696,NA
Aedes aegypti,5070,unpublished,NA,NA,-6.85,110.59,2012,Indonesia,IDN,1013696,NA
Aedes aegypti,5071,unpublished,NA,NA,-6.81,110.7,2012,Indonesia,IDN,1013696,NA
Aedes aegypti,5072,unpublished,NA,NA,-6.77,110.63,2012,Indonesia,IDN,1013696,NA
Aedes aegypti,5073,unpublished,NA,NA,-5.38,105.21,2012,Indonesia,IDN,1013696,NA
Aedes aegypti,5074,unpublished,NA,NA,-5.21,119.4,2012,Indonesia,IDN,1013696,NA
Aedes aegypti,5075,unpublished,NA,NA,-5.15,119.43,2012,Indonesia,IDN,1013696,NA
Aedes aegypti,5076,unpublished,NA,NA,-5.13,119.43,2012,Indonesia,IDN,1013696,NA
Aedes aegypti,5077,unpublished,NA,NA,-5.12,105.31,2012,Indonesia,IDN,1013696,NA
Aedes aegypti,5078,unpublished,NA,NA,-3.43,114.82,2012,Indonesia,IDN,1013696,NA
Aedes aegypti,5079,unpublished,NA,NA,-3.42,114.87,2012,Indonesia,IDN,1013696,NA
Aedes aegypti,5080,unpublished,NA,NA,-3.41,114.88,2012,Indonesia,IDN,1013696,NA
Aedes aegypti,5081,unpublished,NA,NA,-3.41,114.83,2012,Indonesia,IDN,1013696,NA
Aedes aegypti,5082,unpublished,NA,NA,-3.41,114.9,2012,Indonesia,IDN,1013696,NA
Aedes aegypti,5083,unpublished,NA,NA,-3.41,114.85,2012,Indonesia,IDN,1013696,NA
Aedes aegypti,5084,unpublished,NA,NA,-3.4,114.88,2012,Indonesia,IDN,1013696,NA
Aedes aegypti,5085,unpublished,NA,NA,-3.4,114.87,2012,Indonesia,IDN,1013696,NA
Aedes aegypti,5086,unpublished,NA,NA,-3.39,114.88,2012,Indonesia,IDN,1013696,NA
Aedes aegypti,5087,unpublished,NA,NA,-3.39,114.9,2012,Indonesia,IDN,1013696,NA
Aedes aegypti,5088,unpublished,NA,NA,-3.39,114.88,2012,Indonesia,IDN,1013696,NA
Aedes aegypti,5089,unpublished,NA,NA,-3.39,114.87,2012,Indonesia,IDN,1013696,NA
Aedes aegypti,5090,unpublished,NA,NA,-2.25,113.95,2012,Indonesia,IDN,1013696,NA
Aedes aegypti,5091,unpublished,NA,NA,-2.24,113.9,2012,Indonesia,IDN,1013696,NA
Aedes aegypti,5092,unpublished,NA,NA,-2.2,113.79,2012,Indonesia,IDN,1013696,NA
Aedes aegypti,5093,published,point,-999,7.68,81.73,2012,Sri Lanka,LKA,231,NA
Aedes aegypti,5094,published,point,-999,21.04,-89.64,2012,Mexico,MEX,1006344,NA
Aedes aegypti,5095,published,point,-999,35.75,140.38,2012,Japan,JPN,126,NA
Aedes aegypti,5096,unpublished,NA,NA,-0.92,119.91,2013,Indonesia,IDN,1013696,NA
Aedes aegypti,5097,unpublished,polygon,2,-32.21,-52.38,2013,Brazil,BRA,37,NA
Aedes aegypti,5098,unpublished,polygon,2,-31.56,-52.31,2013,Brazil,BRA,37,NA
Aedes aegypti,5099,unpublished,polygon,2,-30.8,-55.63,2013,Brazil,BRA,37,NA
Aedes aegypti,5100,unpublished,polygon,2,-30.37,-51.32,2013,Brazil,BRA,37,NA
Aedes aegypti,5101,unpublished,polygon,2,-30.34,-54.37,2013,Brazil,BRA,37,NA
Aedes aegypti,5102,unpublished,polygon,2,-30.29,-56.16,2013,Brazil,BRA,37,NA
Aedes aegypti,5103,unpublished,polygon,2,-30.21,-50.87,2013,Brazil,BRA,37,NA
Aedes aegypti,5104,unpublished,polygon,2,-30.17,-51.44,2013,Brazil,BRA,37,NA
Aedes aegypti,5105,unpublished,polygon,2,-30.1,-51.16,2013,Brazil,BRA,37,NA
Aedes aegypti,5106,unpublished,polygon,2,-30.03,-50.23,2013,Brazil,BRA,37,NA
Aedes aegypti,5107,unpublished,polygon,2,-30,-51.06,2013,Brazil,BRA,37,NA
Aedes aegypti,5108,unpublished,polygon,2,-29.92,-51.1,2013,Brazil,BRA,37,NA
Aedes aegypti,5109,unpublished,polygon,2,-29.92,-51.18,2013,Brazil,BRA,37,NA
Aedes aegypti,5110,unpublished,polygon,2,-29.89,-50.96,2013,Brazil,BRA,37,NA
Aedes aegypti,5111,unpublished,polygon,2,-29.8,-56.74,2013,Brazil,BRA,37,NA
Aedes aegypti,5112,unpublished,polygon,2,-29.74,-51.14,2013,Brazil,BRA,37,NA
Aedes aegypti,5113,unpublished,polygon,2,-29.73,-51.06,2013,Brazil,BRA,37,NA
Aedes aegypti,5114,unpublished,polygon,2,-29.71,-51.51,2013,Brazil,BRA,37,NA
Aedes aegypti,5115,unpublished,polygon,2,-29.62,-51,2013,Brazil,BRA,37,NA
Aedes aegypti,5116,unpublished,polygon,2,-29.55,-52.2,2013,Brazil,BRA,37,NA
Aedes aegypti,5117,unpublished,polygon,2,-29.46,-50.16,2013,Brazil,BRA,37,NA
Aedes aegypti,5118,unpublished,polygon,2,-29.45,-55.13,2013,Brazil,BRA,37,NA
Aedes aegypti,5119,unpublished,polygon,2,-29.19,-51.38,2013,Brazil,BRA,37,NA
Aedes aegypti,5120,unpublished,polygon,2,-29.11,-51.54,2013,Brazil,BRA,37,NA
Aedes aegypti,5121,unpublished,polygon,2,-29.1,-54.75,2013,Brazil,BRA,37,NA
Aedes aegypti,5122,unpublished,polygon,2,-29.08,-51.04,2013,Brazil,BRA,37,NA
Aedes aegypti,5123,unpublished,polygon,2,-29.05,-55.76,2013,Brazil,BRA,37,NA
Aedes aegypti,5124,unpublished,polygon,2,-28.89,-52.53,2013,Brazil,BRA,37,NA
Aedes aegypti,5125,unpublished,polygon,2,-28.72,-53.52,2013,Brazil,BRA,37,NA
Aedes aegypti,5126,unpublished,polygon,2,-28.71,-55.81,2013,Brazil,BRA,37,NA
Aedes aegypti,5127,unpublished,polygon,2,-28.65,-54.99,2013,Brazil,BRA,37,NA
Aedes aegypti,5128,unpublished,polygon,2,-28.58,-54.25,2013,Brazil,BRA,37,NA
Aedes aegypti,5129,unpublished,polygon,2,-28.53,-54.01,2013,Brazil,BRA,37,NA
Aedes aegypti,5130,unpublished,polygon,2,-28.49,-54.28,2013,Brazil,BRA,37,NA
Aedes aegypti,5131,unpublished,polygon,2,-28.49,-52.29,2013,Brazil,BRA,37,NA
Aedes aegypti,5132,unpublished,polygon,2,-28.46,-52.81,2013,Brazil,BRA,37,NA
Aedes aegypti,5133,unpublished,polygon,2,-28.46,-55.46,2013,Brazil,BRA,37,NA
Aedes aegypti,5134,unpublished,polygon,2,-28.41,-54.07,2013,Brazil,BRA,37,NA
Aedes aegypti,5135,unpublished,polygon,2,-28.39,-54.87,2013,Brazil,BRA,37,NA
Aedes aegypti,5136,unpublished,polygon,2,-28.37,-51.92,2013,Brazil,BRA,37,NA
Aedes aegypti,5137,unpublished,polygon,2,-28.37,-50.93,2013,Brazil,BRA,37,NA
Aedes aegypti,5138,unpublished,polygon,2,-28.3,-53.92,2013,Brazil,BRA,37,NA
Aedes aegypti,5139,unpublished,polygon,2,-28.28,-52.87,2013,Brazil,BRA,37,NA
Aedes aegypti,5140,unpublished,polygon,2,-28.27,-52.45,2013,Brazil,BRA,37,NA
Aedes aegypti,5141,unpublished,polygon,2,-28.25,-54.32,2013,Brazil,BRA,37,NA
Aedes aegypti,5142,unpublished,polygon,2,-28.25,-54.66,2013,Brazil,BRA,37,NA
Aedes aegypti,5143,unpublished,polygon,2,-28.25,-55.54,2013,Brazil,BRA,37,NA
Aedes aegypti,5144,unpublished,polygon,2,-28.21,-52.06,2013,Brazil,BRA,37,NA
Aedes aegypti,5145,unpublished,polygon,2,-28.21,-53.73,2013,Brazil,BRA,37,NA
Aedes aegypti,5146,unpublished,polygon,2,-28.2,-51.51,2013,Brazil,BRA,37,NA
Aedes aegypti,5147,unpublished,polygon,2,-28.19,-55.25,2013,Brazil,BRA,37,NA
Aedes aegypti,5148,unpublished,polygon,2,-28.18,-54.59,2013,Brazil,BRA,37,NA
Aedes aegypti,5149,unpublished,polygon,2,-28.18,-54.04,2013,Brazil,BRA,37,NA
Aedes aegypti,5150,unpublished,polygon,2,-28.16,-54.47,2013,Brazil,BRA,37,NA
Aedes aegypti,5151,unpublished,polygon,2,-28.14,-54.72,2013,Brazil,BRA,37,NA
Aedes aegypti,5152,unpublished,polygon,2,-28.1,-54.83,2013,Brazil,BRA,37,NA
Aedes aegypti,5153,unpublished,polygon,2,-28.09,-53.13,2013,Brazil,BRA,37,NA
